CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,MaxWindCat,MaxTemp_capped,Temp_Range,DewPoint_Range,Humidity_Range,Precipitation_Flag
2012-06-05,32.0,24.0,16.0,10.0,7.0,2.0,63.0,33.0,10.0,1018,1016,1009,31.0,29.0,26.0,27,10,48.0,0.0,3.2060661764705882,Rain,261,20-30,32.0,16.0,8.0,53.0,0
2012-06-06,31.0,24.0,17.0,13.0,9.0,7.0,64.0,37.0,16.0,1015,1013,1006,31.0,15.0,10.0,39,13,55.0,0.0,1.0,Rain,228,30-40,31.0,14.0,6.0,48.0,0
2012-06-07,27.0,23.0,20.0,13.0,10.0,5.0,57.0,40.0,19.0,1011,1009,1005,31.0,15.0,10.0,39,19,60.0,0.0,1.0,Rain,232,30-40,27.0,7.0,8.0,38.0,0
2012-06-08,25.0,19.0,13.0,9.0,4.0,0.0,59.0,35.0,14.0,1017,1014,1010,31.0,15.0,10.0,19,11,35.0,0.0,1.0,Rain,259,10-20,25.0,12.0,9.0,45.0,0
2012-06-09,28.0,19.0,10.0,8.0,3.0,-1.0,58.0,33.0,9.0,1020,1018,1014,31.0,28.0,23.0,34,10,61.0,0.0,3.2060661764705882,Rain,292,30-40,28.0,18.0,9.0,49.0,0
2012-06-10,29.0,23.0,17.0,12.0,10.0,7.0,64.0,41.0,18.0,1019,1016,1011,31.0,13.0,10.0,29,18,52.0,0.0,2.0,Rain,271,20-30,29.0,12.0,5.0,46.0,0
2012-06-11,27.0,22.0,17.0,8.0,5.0,-1.0,52.0,33.0,12.0,1015,1012,1008,31.0,15.0,10.0,39,24,60.0,0.0,5.0,Rain,287,30-40,27.0,10.0,9.0,40.0,0
2012-06-12,24.0,18.0,12.0,5.0,3.0,1.0,55.0,35.0,13.0,1017,1016,1013,31.0,13.0,10.0,35,19,34.0,0.0,2.0,Rain,302,30-40,24.0,12.0,4.0,42.0,0
2012-06-13,28.0,19.0,11.0,7.0,2.0,-4.0,63.0,34.0,6.0,1019,1017,1010,31.0,24.0,10.0,11,8,29.0,0.0,1.0,Rain,356,10-20,28.0,17.0,11.0,57.0,0
2012-06-14,31.0,22.0,13.0,8.0,3.0,-3.0,51.0,28.0,6.0,1017,1015,1010,31.0,31.0,31.0,29,10,58.0,0.0,3.2060661764705882,Rain,223,20-30,31.0,18.0,11.0,45.0,0
2012-06-15,31.0,23.0,16.0,10.0,6.0,0.0,63.0,31.0,7.0,1020,1018,1013,31.0,31.0,31.0,29,16,61.0,0.0,3.2060661764705882,Rain,218,20-30,31.0,15.0,10.0,56.0,0
2012-06-16,32.0,23.0,14.0,9.0,4.0,-4.0,55.0,28.0,6.0,1022,1020,1014,31.0,29.0,24.0,32,13,52.0,0.0,3.2060661764705882,Rain,246,30-40,32.0,18.0,13.0,49.0,0
2012-06-17,33.0,24.0,16.0,10.0,6.0,1.0,55.0,30.0,8.0,1020,1017,1011,31.0,24.0,10.0,34,10,53.0,0.0,1.0,Rain,232,30-40,33.0,17.0,9.0,47.0,0
2012-06-18,32.0,23.0,15.0,13.0,7.0,3.0,52.0,32.0,10.0,1018,1015,1008,31.0,15.0,10.0,21,8,35.0,0.0,2.0,Rain-Thunderstorm,230,20-30,32.0,17.0,10.0,42.0,0
2012-06-19,26.0,22.0,18.0,18.0,14.0,7.0,94.0,63.0,32.0,1016,1014,1011,31.0,11.0,8.0,23,11,24.0,0.0,2.0,Rain,122,20-30,26.0,8.0,11.0,62.0,0
2012-06-20,31.0,22.0,13.0,15.0,8.0,-1.0,94.0,51.0,7.0,1016,1015,1009,31.0,15.0,10.0,26,8,50.0,0.0,3.0,Rain,275,20-30,31.0,18.0,16.0,87.0,0
2012-06-21,30.0,24.0,19.0,13.0,7.0,1.0,57.0,31.0,14.0,1018,1016,1011,31.0,13.0,10.0,27,14,47.0,0.0,1.0,Rain,229,20-30,30.0,11.0,12.0,43.0,0
2012-06-22,32.0,23.0,14.0,6.0,3.0,-1.0,48.0,25.0,6.0,1021,1019,1013,31.0,28.0,23.0,21,10,42.0,0.0,3.2060661764705882,Rain,290,20-30,32.0,18.0,7.0,42.0,0
2012-06-23,35.0,26.0,17.0,15.0,3.0,-6.0,54.0,25.0,4.0,1023,1021,1015,31.0,31.0,31.0,16,8,47.0,0.0,3.2060661764705882,Rain,243,10-20,35.0,18.0,21.0,50.0,0
2012-06-24,38.0,27.0,17.0,10.0,3.0,-3.0,42.0,21.0,5.0,1023,1021,1013,31.0,31.0,31.0,13,5,29.0,0.0,3.2060661764705882,Rain,315,10-20,38.0,21.0,13.0,37.0,0
2012-06-25,38.0,30.0,22.0,9.0,6.0,2.0,38.0,22.0,7.0,1022,1020,1012,31.0,29.0,26.0,19,10,34.0,0.0,3.2060661764705882,Rain,354,10-20,38.0,16.0,7.0,31.0,0
2012-06-26,39.0,31.0,22.0,9.0,6.0,2.0,43.0,21.0,5.0,1022,1020,1013,31.0,15.0,10.0,19,10,48.0,0.0,1.0,Rain,252,10-20,39.0,17.0,7.0,38.0,0
2012-06-27,39.0,31.0,22.0,8.0,5.0,-2.0,33.0,20.0,4.0,1020,1017,1008,26.0,13.0,10.0,27,8,53.0,0.0,1.0,Rain,316,20-30,39.0,17.0,10.0,29.0,0
2012-06-28,36.0,29.0,23.0,11.0,5.0,0.0,41.0,20.0,6.0,1015,1013,1006,19.0,11.0,9.0,35,16,66.0,0.0,3.2060661764705882,Rain,232,30-40,36.0,13.0,11.0,35.0,0
2012-06-29,31.0,26.0,21.0,11.0,5.0,-1.0,50.0,25.0,7.0,1014,1013,1008,31.0,9.0,8.0,32,18,61.0,0.0,3.2060661764705882,Rain,225,30-40,31.0,10.0,12.0,43.0,0
2012-06-30,27.0,22.0,18.0,6.0,3.0,-2.0,43.0,28.0,8.0,1016,1014,1011,31.0,31.0,31.0,29,14,66.0,0.0,3.2060661764705882,Rain,240,20-30,27.0,9.0,8.0,35.0,0
2012-07-01,27.0,21.0,16.0,7.0,3.0,-1.0,55.0,31.0,9.0,1020,1018,1014,31.0,13.0,10.0,26,14,43.98830576155163,0.0,1.0,Rain,28,20-30,27.0,11.0,8.0,46.0,0
2012-07-02,31.0,21.0,11.0,4.0,1.0,-4.0,58.0,29.0,5.0,1021,1019,1012,31.0,31.0,31.0,14,8,39.0,0.0,3.2060661764705882,Rain,97,10-20,31.0,20.0,8.0,53.0,0
2012-07-03,34.0,24.0,15.0,8.0,1.0,-2.0,36.0,22.0,6.0,1019,1017,1009,31.0,31.0,31.0,19,8,40.0,0.0,3.2060661764705882,Rain,266,10-20,34.0,19.0,10.0,30.0,0
2012-07-04,32.0,24.0,17.0,10.0,5.0,2.0,48.0,25.0,8.0,1014,1012,1005,31.0,14.0,10.0,26,11,60.0,0.0,1.0,Rain,279,20-30,32.0,15.0,8.0,40.0,0
2012-07-05,29.0,22.0,16.0,9.0,4.0,-2.0,52.0,30.0,7.0,1013,1011,1007,31.0,14.0,10.0,35,11,48.0,0.0,1.0,Rain,284,30-40,29.0,13.0,11.0,45.0,0
2012-07-06,30.0,22.0,14.0,6.0,4.0,2.0,48.0,29.0,10.0,1015,1013,1007,31.0,30.0,27.0,23,8,42.0,0.0,3.2060661764705882,Rain,255,20-30,30.0,16.0,4.0,38.0,0
2012-07-07,32.0,23.0,14.0,7.0,5.0,2.0,52.0,28.0,10.0,1014,1012,1007,31.0,31.0,31.0,40,13,64.0,0.0,3.2060661764705882,Rain,251,30-40,32.0,18.0,5.0,42.0,0
2012-07-08,32.0,23.0,15.0,10.0,4.0,-3.0,59.0,30.0,6.0,1016,1014,1008,31.0,31.0,31.0,26,10,48.0,0.0,3.2060661764705882,Rain,272,20-30,32.0,17.0,13.0,53.0,0
2012-07-09,32.0,23.0,14.0,5.0,1.0,-2.0,36.0,20.0,6.0,1015,1014,1008,31.0,31.0,31.0,34,13,52.0,0.0,3.2060661764705882,Rain,249,30-40,32.0,18.0,7.0,30.0,0
2012-07-10,31.0,22.0,14.0,7.0,-1.0,-7.0,43.0,19.0,5.0,1016,1015,1010,31.0,31.0,31.0,32,13,63.0,0.0,3.2060661764705882,Rain,231,30-40,31.0,17.0,14.0,38.0,0
2012-07-11,31.0,22.0,13.0,7.0,1.0,-3.0,36.0,22.0,9.0,1020,1017,1012,31.0,15.0,10.0,45,13,47.0,0.0,1.0,Rain,227,40-50,31.0,18.0,10.0,27.0,0
2012-07-12,33.0,23.0,13.0,7.0,3.0,-1.0,55.0,28.0,6.0,1023,1020,1012,31.0,31.0,31.0,26,10,48.0,0.0,3.2060661764705882,Rain,282,20-30,33.0,20.0,8.0,49.0,0
2012-07-13,36.0,25.0,14.0,9.0,1.0,-7.0,42.0,20.0,4.0,1019,1016,1007,31.0,30.0,27.0,37,13,55.0,0.0,3.2060661764705882,Rain,230,30-40,36.0,22.0,16.0,38.0,0
2012-07-14,31.0,25.0,19.0,12.0,6.0,-6.0,60.0,31.0,6.0,1017,1015,1011,31.0,14.0,10.0,29,11,40.0,0.0,1.0,Rain,312,20-30,31.0,12.0,18.0,54.0,0
2012-07-15,32.0,23.0,15.0,11.0,3.0,-2.0,55.0,28.0,6.0,1022,1020,1015,31.0,16.0,10.0,19,8,32.0,0.0,1.0,Rain,8,10-20,32.0,17.0,13.0,49.0,0
2012-07-16,34.0,26.0,18.0,13.0,7.0,1.0,49.0,32.0,8.0,1028,1025,1019,31.0,16.0,10.0,27,13,47.0,0.0,5.0,Rain,34,20-30,34.0,16.0,12.0,41.0,0
2012-07-17,37.0,28.0,18.0,12.0,3.0,-4.0,35.0,20.0,4.0,1029,1026,1018,31.0,31.0,31.0,16,10,43.98830576155163,0.0,3.2060661764705882,Rain,17,10-20,37.0,19.0,16.0,31.0,0
2012-07-18,37.0,28.0,18.0,8.0,3.0,-2.0,31.0,19.0,6.0,1025,1022,1012,31.0,17.0,10.0,16,8,37.0,0.0,1.0,Rain,141,10-20,37.0,19.0,10.0,25.0,0
2012-07-19,38.0,28.0,18.0,4.0,1.0,-4.0,32.0,16.0,4.0,1018,1015,1006,31.0,14.0,10.0,27,8,35.0,0.0,1.0,Rain,302,20-30,38.0,20.0,8.0,28.0,0
2012-07-20,35.0,26.0,17.0,7.0,2.0,-3.0,33.0,18.0,6.0,1015,1013,1008,31.0,30.0,27.0,26,10,48.0,0.0,3.2060661764705882,Rain,268,20-30,35.0,18.0,10.0,27.0,0
2012-07-21,35.0,27.0,19.0,10.0,8.0,6.0,49.0,29.0,10.0,1019,1017,1011,31.0,16.0,10.0,27,11,35.0,0.0,1.0,Rain,12,20-30,35.0,16.0,4.0,39.0,0
2012-07-22,36.0,27.0,19.0,7.0,4.0,-8.0,43.0,26.0,5.0,1022,1019,1011,31.0,31.0,31.0,24,13,24.0,0.0,3.2060661764705882,Rain,26,20-30,36.0,17.0,15.0,38.0,0
2012-07-23,35.0,26.0,16.0,4.0,1.0,-2.0,40.0,19.0,4.0,1019,1015,1006,31.0,31.0,31.0,16,10,43.98830576155163,0.0,3.2060661764705882,Rain,31,10-20,35.0,19.0,6.0,36.0,0
2012-07-24,35.0,27.0,19.0,14.0,11.0,2.0,60.0,37.0,10.0,1016,1013,1006,31.0,16.0,10.0,24,10,37.0,0.0,1.0,Rain,159,20-30,35.0,16.0,12.0,50.0,0
2012-07-25,35.0,28.0,20.0,15.0,9.0,4.0,53.0,32.0,8.0,1016,1014,1007,31.0,14.0,10.0,37,11,48.0,1.02,1.0,Rain,170,30-40,35.0,15.0,11.0,45.0,1
2012-07-26,35.0,27.0,19.0,18.0,13.0,8.0,88.0,50.0,14.0,1019,1014,1006,31.0,11.0,5.0,35,11,66.0,5.08,2.0,Rain-Thunderstorm,73,30-40,35.0,16.0,10.0,74.0,1
2012-07-27,32.0,24.0,17.0,17.0,14.0,9.0,83.0,55.0,26.0,1016,1014,1009,31.0,12.0,10.0,37,13,37.0,0.51,2.0,Rain-Thunderstorm,7,30-40,32.0,15.0,8.0,57.0,1
2012-07-28,31.0,23.0,16.0,14.0,12.0,6.0,82.0,48.0,20.0,1016,1014,1009,31.0,13.0,10.0,21,8,42.0,0.0,1.0,Rain,307,20-30,31.0,15.0,8.0,62.0,0
2012-07-29,34.0,25.0,16.0,14.0,8.0,-1.0,82.0,37.0,6.0,1018,1016,1011,31.0,15.0,10.0,21,8,52.0,0.0,1.0,Rain,230,20-30,34.0,18.0,15.0,76.0,0
2012-07-30,36.0,26.0,17.0,11.0,6.0,0.0,64.0,30.0,5.0,1020,1018,1011,31.0,31.0,31.0,19,8,40.0,0.0,3.2060661764705882,Rain,268,10-20,36.0,19.0,11.0,59.0,0
2012-07-31,37.0,27.0,16.0,8.0,2.0,-5.0,55.0,21.0,4.0,1020,1017,1009,31.0,31.0,31.0,29,13,58.0,0.0,3.2060661764705882,Rain,260,20-30,37.0,21.0,13.0,51.0,0
2012-08-01,35.0,24.0,14.0,3.0,-2.0,-11.0,42.0,18.0,5.0,1017,1015,1011,31.0,31.0,31.0,42,14,74.0,0.0,3.2060661764705882,Rain,254,40-50,35.0,21.0,14.0,37.0,0
2012-08-02,35.0,25.0,15.0,7.0,2.0,-3.0,42.0,22.0,4.0,1017,1015,1009,31.0,31.0,31.0,27,8,60.0,0.0,3.2060661764705882,Rain,276,20-30,35.0,20.0,10.0,38.0,0
2012-08-03,35.0,27.0,19.0,12.0,4.0,-2.0,42.0,23.0,4.0,1018,1016,1009,31.0,27.0,19.0,24,8,48.0,0.0,3.2060661764705882,Rain,296,20-30,35.0,16.0,14.0,38.0,0
2012-08-04,34.0,25.0,16.0,7.0,4.0,2.0,45.0,23.0,8.0,1016,1013,1005,31.0,31.0,31.0,27,10,52.0,0.0,3.2060661764705882,Rain,232,20-30,34.0,18.0,5.0,37.0,0
2012-08-05,30.0,23.0,16.0,10.0,6.0,2.0,48.0,31.0,16.0,1013,1010,1007,31.0,13.0,10.0,37,11,48.0,0.0,2.0,Rain,294,30-40,30.0,14.0,8.0,32.0,0
2012-08-06,30.0,22.0,14.0,12.0,7.0,0.0,77.0,44.0,8.0,1020,1017,1014,31.0,16.0,10.0,11,6,29.0,0.0,1.0,Rain,345,10-20,30.0,16.0,12.0,69.0,0
2012-08-07,33.0,25.0,17.0,14.0,9.0,3.0,53.0,35.0,14.0,1023,1020,1013,31.0,14.0,10.0,21,10,55.0,0.0,1.0,Rain,105,20-30,33.0,16.0,11.0,39.0,0
2012-08-08,35.0,27.0,19.0,13.0,10.0,6.0,60.0,34.0,9.0,1022,1020,1013,31.0,31.0,31.0,21,10,39.0,0.0,3.2060661764705882,Rain,149,20-30,35.0,16.0,7.0,51.0,0
2012-08-09,40.0,29.0,19.0,11.0,8.0,4.0,49.0,26.0,6.0,1023,1020,1013,31.0,17.0,10.0,26,8,37.0,0.0,1.0,Rain,293,20-30,40.0,21.0,7.0,43.0,0
2012-08-10,41.0,30.0,20.0,7.0,5.0,3.0,38.0,20.0,6.0,1023,1021,1014,19.0,12.0,10.0,42,10,39.0,0.0,1.0,Rain,338,40-50,41.0,21.0,4.0,32.0,0
2012-08-11,39.0,29.0,20.0,7.0,1.0,-7.0,40.0,19.0,4.0,1021,1018,1010,31.0,22.0,14.0,39,13,63.0,0.0,3.2060661764705882,Rain,267,30-40,39.0,19.0,14.0,36.0,0
2012-08-12,33.0,26.0,18.0,7.0,2.0,-2.0,37.0,20.0,6.0,1017,1015,1008,31.0,31.0,31.0,27,13,47.0,0.0,3.2060661764705882,Rain,237,20-30,33.0,15.0,9.0,31.0,0
2012-08-13,32.0,24.0,17.0,7.0,3.0,-1.0,40.0,23.0,6.0,1015,1013,1007,31.0,31.0,31.0,19,6,53.0,0.0,8.0,Rain,209,10-20,32.0,15.0,8.0,34.0,0
2012-08-14,32.0,24.0,16.0,10.0,5.0,2.0,48.0,26.0,9.0,1014,1012,1006,31.0,31.0,31.0,26,13,52.0,0.0,3.2060661764705882,Rain,226,20-30,32.0,16.0,8.0,39.0,0
2012-08-15,27.0,23.0,20.0,14.0,11.0,5.0,60.0,43.0,19.0,1018,1015,1008,31.0,13.0,10.0,32,18,58.0,0.0,5.0,Rain,241,30-40,27.0,7.0,9.0,41.0,0
2012-08-16,33.0,24.0,16.0,14.0,12.0,9.0,77.0,46.0,16.0,1020,1018,1011,31.0,13.0,10.0,23,10,50.0,0.0,2.0,Rain,242,20-30,33.0,17.0,5.0,61.0,0
2012-08-17,39.0,28.0,18.0,12.0,9.0,5.0,60.0,33.0,12.0,1018,1016,1011,31.0,29.0,26.0,14,6,37.0,0.0,3.2060661764705882,Rain,324,10-20,39.0,21.0,7.0,48.0,0
2012-08-18,38.0,29.0,20.0,11.0,7.0,4.0,50.0,26.0,7.0,1019,1017,1010,27.0,18.0,10.0,29,6,50.0,0.0,1.0,Rain,237,20-30,38.0,18.0,7.0,43.0,0
2012-08-19,36.0,31.0,26.0,14.0,9.0,6.0,42.0,25.0,12.0,1021,1020,1014,27.0,23.0,14.0,21,10,45.0,0.0,3.2060661764705882,Rain,168,20-30,36.0,10.0,8.0,30.0,0
2012-08-20,37.0,29.0,22.0,11.0,8.0,3.0,44.0,26.0,6.0,1023,1021,1014,19.0,17.0,14.0,19,8,39.0,0.0,3.2060661764705882,Rain,245,10-20,37.0,15.0,8.0,38.0,0
2012-08-21,37.0,29.0,20.0,7.0,6.0,2.0,40.0,22.0,6.0,1022,1020,1011,14.0,14.0,13.0,24,8,52.0,0.0,3.2060661764705882,Rain,281,20-30,37.0,17.0,5.0,34.0,0
2012-08-22,37.0,28.0,19.0,7.0,5.0,2.0,43.0,22.0,7.0,1019,1016,1008,18.0,13.0,10.0,23,8,47.0,0.0,1.0,Rain,289,20-30,37.0,18.0,5.0,36.0,0
2012-08-23,34.0,26.0,17.0,8.0,4.0,-1.0,37.0,22.0,6.0,1016,1013,1007,31.0,24.0,19.0,34,11,55.0,0.0,3.2060661764705882,Rain,231,30-40,34.0,17.0,9.0,31.0,0
2012-08-24,32.0,23.0,15.0,10.0,4.0,-3.0,52.0,27.0,6.0,1015,1013,1008,31.0,31.0,31.0,27,13,53.0,0.0,3.2060661764705882,Rain,240,20-30,32.0,17.0,13.0,46.0,0
2012-08-25,31.0,25.0,19.0,13.0,7.0,-1.0,57.0,31.0,7.0,1019,1016,1012,31.0,13.0,10.0,23,10,45.0,0.0,2.0,Rain,276,20-30,31.0,12.0,14.0,50.0,0
2012-08-26,32.0,23.0,16.0,10.0,3.0,-2.0,56.0,28.0,6.0,1022,1019,1014,31.0,31.0,31.0,13,8,42.0,0.0,3.2060661764705882,Rain,343,10-20,32.0,16.0,12.0,50.0,0
2012-08-27,33.0,24.0,16.0,14.0,3.0,-1.0,50.0,26.0,6.0,1020,1018,1012,31.0,30.0,27.0,24,8,42.0,0.0,3.2060661764705882,Rain,273,20-30,33.0,17.0,15.0,44.0,0
2012-08-28,33.0,23.0,14.0,4.0,1.0,-2.0,42.0,21.0,8.0,1021,1019,1013,31.0,31.0,31.0,21,10,42.0,0.0,3.2060661764705882,Rain,211,20-30,33.0,19.0,6.0,34.0,0
2012-08-29,32.0,24.0,17.0,13.0,7.0,2.0,42.0,29.0,10.0,1020,1018,1013,31.0,15.0,10.0,26,10,66.0,0.0,1.0,Rain,214,20-30,32.0,15.0,11.0,32.0,0
2012-08-30,31.0,26.0,20.0,10.0,4.0,0.0,43.0,25.0,11.0,1024,1020,1016,31.0,18.0,10.0,47,10,53.0,0.0,1.0,Rain,16,40-50,31.0,11.0,10.0,32.0,0
2012-08-31,28.0,20.0,12.0,6.0,2.0,-4.0,58.0,34.0,6.0,1027,1025,1019,31.0,31.0,31.0,26,19,47.0,0.0,3.2060661764705882,Rain,45,20-30,28.0,16.0,10.0,52.0,0
2012-09-01,27.0,18.0,9.0,4.0,1.0,-4.0,50.0,31.0,8.0,1026,1023,1016,31.0,31.0,31.0,26,11,34.0,0.0,3.2060661764705882,Rain,30,20-30,27.0,18.0,8.0,42.0,0
2012-09-02,27.0,19.0,11.0,3.0,-1.0,-5.0,41.0,25.0,8.0,1024,1022,1017,31.0,31.0,31.0,24,13,37.0,0.0,3.2060661764705882,Rain,54,20-30,27.0,16.0,8.0,33.0,0
2012-09-03,29.0,21.0,13.0,8.0,4.0,-1.0,59.0,34.0,12.0,1023,1021,1014,31.0,25.0,10.0,24,16,52.0,0.0,1.0,Rain,46,20-30,29.0,16.0,9.0,47.0,0
2012-09-04,29.0,22.0,14.0,8.0,7.0,3.0,63.0,39.0,14.0,1021,1019,1012,31.0,31.0,31.0,23,14,48.0,0.0,3.2060661764705882,Rain,33,20-30,29.0,15.0,5.0,49.0,0
2012-09-05,31.0,22.0,14.0,10.0,7.0,3.0,63.0,38.0,10.0,1019,1017,1012,31.0,15.0,10.0,16,10,34.0,0.0,1.0,Rain,8,10-20,31.0,17.0,7.0,53.0,0
2012-09-06,32.0,23.0,16.0,11.0,7.0,3.0,59.0,35.0,9.0,1022,1020,1014,31.0,15.0,10.0,10,5,43.98830576155163,0.0,1.0,Rain,32,0-10,32.0,16.0,8.0,50.0,0
2012-09-07,32.0,24.0,16.0,11.0,7.0,4.0,52.0,32.0,11.0,1024,1022,1016,31.0,13.0,10.0,11,6,39.0,0.0,1.0,Rain,240,10-20,32.0,16.0,7.0,41.0,0
2012-09-08,32.0,25.0,18.0,14.0,8.0,4.0,64.0,35.0,13.0,1022,1020,1015,31.0,12.0,10.0,29,8,47.0,0.51,2.0,Rain-Thunderstorm,333,20-30,32.0,14.0,10.0,51.0,1
2012-09-09,30.0,22.0,15.0,15.0,10.0,4.0,88.0,47.0,13.0,1020,1018,1012,31.0,13.0,10.0,21,6,40.0,0.0,2.0,Rain,244,20-30,30.0,15.0,11.0,75.0,0
2012-09-10,28.0,22.0,16.0,9.0,7.0,4.0,55.0,36.0,17.0,1019,1017,1013,31.0,13.0,10.0,21,8,40.0,0.0,1.0,Rain,246,20-30,28.0,12.0,5.0,38.0,0
2012-09-11,31.0,22.0,13.0,8.0,6.0,2.0,67.0,36.0,10.0,1021,1019,1014,31.0,30.0,27.0,10,5,35.0,0.0,3.2060661764705882,Rain,269,0-10,31.0,18.0,6.0,57.0,0
2012-09-12,32.0,23.0,14.0,8.0,6.0,2.0,55.0,32.0,11.0,1021,1019,1012,31.0,27.0,19.0,34,6,37.0,0.0,3.2060661764705882,Rain,318,30-40,32.0,18.0,6.0,44.0,0
2012-09-13,26.0,20.0,14.0,11.0,7.0,3.0,63.0,41.0,16.0,1022,1019,1015,31.0,31.0,31.0,32,14,43.98830576155163,0.0,3.2060661764705882,Rain,25,30-40,26.0,12.0,8.0,47.0,0
2012-09-14,32.0,21.0,9.0,6.0,1.0,-7.0,71.0,33.0,5.0,1020,1018,1012,31.0,31.0,31.0,16,10,24.0,0.0,3.2060661764705882,Rain,310,10-20,32.0,23.0,13.0,66.0,0
2012-09-15,33.0,23.0,13.0,2.0,-1.0,-4.0,38.0,20.0,4.0,1019,1016,1010,31.0,31.0,31.0,14,6,39.0,0.0,3.2060661764705882,Rain,293,10-20,33.0,20.0,6.0,34.0,0
2012-09-16,33.0,22.0,12.0,0.0,-1.0,-3.0,41.0,21.0,5.0,1017,1015,1009,31.0,31.0,31.0,19,8,45.0,0.0,3.2060661764705882,Rain,292,10-20,33.0,21.0,3.0,36.0,0
2012-09-17,31.0,23.0,15.0,6.0,3.0,0.0,37.0,24.0,10.0,1017,1015,1011,31.0,31.0,31.0,23,8,50.0,0.0,3.2060661764705882,Rain,236,20-30,31.0,16.0,6.0,27.0,0
2012-09-18,30.0,22.0,14.0,9.0,6.0,3.0,51.0,33.0,11.0,1017,1015,1009,31.0,29.0,26.0,14,8,52.0,0.0,3.2060661764705882,Rain,180,10-20,30.0,16.0,6.0,40.0,0
2012-09-19,31.0,24.0,17.0,13.0,10.0,7.0,68.0,44.0,20.0,1017,1015,1011,31.0,14.0,10.0,21,10,43.98830576155163,0.0,1.0,Rain,18,20-30,31.0,14.0,6.0,48.0,0
2012-09-20,29.0,23.0,18.0,15.0,12.0,8.0,64.0,47.0,23.0,1019,1017,1012,31.0,12.0,10.0,21,10,37.0,0.0,3.0,Rain,127,20-30,29.0,11.0,7.0,41.0,0
2012-09-21,29.0,23.0,17.0,15.0,13.0,9.0,77.0,52.0,21.0,1018,1016,1011,26.0,12.0,10.0,14,10,45.0,0.0,1.0,Rain,180,10-20,29.0,12.0,6.0,56.0,0
2012-09-22,30.0,23.0,16.0,12.0,10.0,8.0,68.0,43.0,18.0,1017,1015,1010,31.0,12.0,10.0,23,6,34.0,0.0,2.0,Rain,252,20-30,30.0,14.0,4.0,50.0,0
2012-09-23,28.0,22.0,16.0,17.0,10.0,6.0,94.0,54.0,15.0,1015,1013,1009,31.0,13.0,8.0,37,11,66.0,0.0,3.0,Rain,218,30-40,28.0,12.0,11.0,79.0,0
2012-09-24,22.0,18.0,14.0,13.0,9.0,7.0,77.0,57.0,29.0,1018,1016,1012,31.0,12.0,10.0,37,26,58.0,0.0,2.0,Rain,234,30-40,22.0,8.0,6.0,48.0,0
2012-09-25,19.0,16.0,12.0,10.0,8.0,6.0,77.0,58.0,41.0,1014,1010,1006,31.0,12.0,10.0,39,23,64.0,0.0,3.0,Rain,230,30-40,19.0,7.0,4.0,36.0,0
2012-09-26,19.0,16.0,11.0,13.0,7.0,2.0,94.0,62.0,30.0,1012,1007,1004,31.0,11.0,6.0,34,19,40.0,0.51,4.0,Rain,250,30-40,19.0,8.0,11.0,64.0,1
2012-09-27,18.0,13.0,9.0,12.0,7.0,4.0,76.0,61.0,35.0,1015,1014,1012,31.0,13.0,10.0,13,5,43.98830576155163,0.76,5.0,Rain,28,10-20,18.0,9.0,8.0,41.0,1
2012-09-28,16.0,14.0,13.0,17.0,15.0,12.0,100.0,96.0,86.0,1015,1013,1010,31.0,8.0,3.0,16,10,43.98830576155163,32.0,6.0,Rain,1,10-20,16.0,3.0,5.0,14.0,1
2012-09-29,19.0,16.0,12.0,14.0,12.0,8.0,100.0,77.0,52.0,1018,1013,1010,31.0,11.0,7.0,24,13,35.0,3.05,4.0,Rain,39,20-30,19.0,7.0,6.0,48.0,1
2012-09-30,20.0,14.0,8.0,9.0,7.0,5.0,82.0,62.0,36.0,1021,1020,1018,31.0,13.0,10.0,13,6,43.98830576155163,0.0,2.0,Rain,67,10-20,20.0,12.0,4.0,46.0,0
2012-10-01,22.0,15.0,8.0,10.0,8.0,6.0,94.0,66.0,33.0,1022,1021,1019,31.0,28.0,23.0,16,5,26.0,0.0,3.2060661764705882,Rain,184,10-20,22.0,14.0,4.0,61.0,0
2012-10-02,23.0,16.0,8.0,11.0,9.0,6.0,94.0,64.0,25.0,1024,1022,1019,31.0,27.0,23.0,16,5,40.0,0.0,3.2060661764705882,Rain,248,10-20,23.0,15.0,5.0,69.0,0
2012-10-03,24.0,17.0,9.0,10.0,9.0,7.0,94.0,62.0,26.0,1022,1020,1016,31.0,29.0,26.0,14,5,35.0,0.0,3.2060661764705882,Rain,254,10-20,24.0,15.0,3.0,68.0,0
2012-10-04,26.0,17.0,9.0,10.0,8.0,4.0,94.0,58.0,21.0,1020,1018,1014,31.0,31.0,31.0,10,5,26.0,0.0,3.2060661764705882,Rain,340,0-10,26.0,17.0,6.0,73.0,0
2012-10-05,27.0,18.0,9.0,10.0,7.0,4.0,82.0,53.0,19.0,1021,1019,1016,31.0,31.0,31.0,14,6,32.0,0.0,3.2060661764705882,Rain,304,10-20,27.0,18.0,6.0,63.0,0
